# Label: 1
319.62,1699.73
319.55,1700.17
319.44,1700.66
319.30,1701.17
319.18,1701.69
319.09,1702.24
319.03,1702.80
319.01,1703.37
319.00,1703.95
319.01,1704.54
319.01,1705.12
318.99,1705.70
318.96,1706.28
318.89,1706.83
318.79,1707.38
318.66,1707.91
318.52,1708.44
318.37,1708.96
318.23,1709.49
318.10,1710.02
317.99,1710.56
317.88,1711.10
317.75,1711.63
317.59,1712.14
317.38,1712.63
317.12,1713.08
316.81,1713.50
316.47,1713.90
316.09,1714.27
315.70,1714.63
315.31,1715.00
314.92,1715.38
314.56,1715.78
314.22,1716.21
313.93,1716.66
313.68,1717.14
313.47,1717.64
313.32,1718.16
313.20,1718.70
313.13,1719.25
313.07,1719.81
313.04,1720.38
313.02,1720.96
312.99,1721.53
312.94,1722.10
312.88,1722.65
312.77,1723.20
312.62,1723.72
312.43,1724.22
312.19,1724.71
311.93,1725.19
311.66,1725.66
311.41,1726.14
311.18,1726.63
310.99,1727.12
310.83,1727.62
310.72,1728.10
310.65,1728.58
310.64,1729.05
310.66,1729.52
310.70,1729.99
310.73,1730.47
310.71,1730.92
310.60,1731.35
310.39,1731.74
310.09,1732.08
309.71,1732.39
309.30,1732.69
308.91,1733.00
308.58,1733.35
308.33,1733.75
308.16,1734.21
308.07,1734.73
308.02,1735.28
308.01,1735.86
308.00,1736.44
307.97,1737.01
307.92,1737.58
307.84,1738.13
307.74,1738.67
307.60,1739.20
307.45,1739.72
307.28,1740.23
307.09,1740.74
306.91,1741.25
306.73,1741.76
306.55,1742.27
306.40,1742.79
306.26,1743.32
306.14,1743.85
306.03,1744.39
305.91,1744.93
305.79,1745.47
305.64,1745.99
305.46,1746.50
305.25,1747.00
305.02,1747.49
304.78,1747.97
304.53,1748.45
304.27,1748.93
304.02,1749.41
303.79,1749.90
303.57,1750.40
303.39,1750.91
303.24,1751.43
303.12,1751.96
303.00,1752.50
302.89,1753.04
302.75,1753.57
302.59,1754.09
302.40,1754.59
302.19,1755.09
301.96,1755.58
301.73,1756.07
301.48,1756.55
301.24,1757.04
300.99,1757.52
300.75,1758.00
300.50,1758.48
300.25,1758.97
300.02,1759.45
299.79,1759.95
299.58,1760.44
299.40,1760.95
299.24,1761.47
299.10,1762.00
298.99,1762.54
298.88,1763.08
298.76,1763.61
298.62,1764.14
298.47,1764.66
298.29,1765.18
298.12,1765.69
297.94,1766.20
297.77,1766.71
297.60,1767.23
297.43,1767.74
297.26,1768.26
297.08,1768.77
296.90,1769.28
296.72,1769.78
296.54,1770.29
296.38,1770.78
296.25,1771.24
296.15,1771.64
296.08,1771.95
296.05,1772.11

# Label: 2
348.24,1908.38
348.14,1908.87
348.08,1909.38
348.03,1909.89
347.97,1910.41
347.89,1910.91
347.79,1911.40
347.65,1911.89
347.51,1912.36
347.37,1912.84
347.24,1913.32
347.14,1913.82
347.07,1914.33
347.02,1914.84
347.00,1915.37
347.00,1915.91
347.01,1916.45
347.03,1916.99
347.04,1917.54
347.04,1918.07
347.02,1918.60
346.98,1919.12
346.91,1919.63
346.82,1920.13
346.71,1920.62
346.58,1921.10
346.45,1921.59
346.33,1922.07
346.22,1922.56
346.13,1923.07
346.06,1923.57
346.02,1924.09
345.99,1924.62
345.99,1925.15
345.99,1925.69
345.99,1926.23
345.99,1926.77
345.97,1927.30
345.92,1927.81
345.83,1928.31
345.71,1928.80
345.56,1929.27
345.40,1929.74
345.26,1930.22
345.15,1930.71
345.09,1931.22
345.05,1931.75
345.04,1932.28
345.02,1932.81
344.97,1933.32
344.90,1933.83
344.79,1934.32
344.66,1934.81
344.52,1935.28
344.38,1935.76
344.26,1936.25
344.16,1936.75
344.09,1937.26
344.05,1937.78
344.03,1938.30
344.00,1938.83
343.96,1939.35
343.90,1939.86
343.80,1940.36
343.68,1940.84
343.54,1941.32
343.39,1941.80
343.24,1942.27
343.08,1942.74
342.93,1943.21
342.76,1943.68
342.60,1944.15
342.45,1944.63
342.31,1945.11
342.18,1945.59
342.07,1946.08
341.97,1946.58
341.87,1947.07
341.76,1947.56
341.65,1948.05
341.53,1948.54
341.40,1949.02
341.27,1949.51
341.13,1949.99
341.00,1950.47
340.87,1950.95
340.74,1951.44
340.60,1951.92
340.45,1952.39
340.29,1952.86
340.12,1953.33
339.93,1953.78
339.73,1954.24
339.53,1954.69
339.33,1955.15
339.14,1955.60
338.95,1956.06
338.78,1956.53
338.62,1957.00
338.48,1957.48
338.35,1957.96
338.23,1958.45
338.12,1958.94
338.02,1959.44
337.93,1959.93
337.81,1960.42
337.68,1960.91
337.54,1961.38
337.39,1961.86
337.25,1962.34
