# Line 1
1210.23
1210.73
1211.23
1211.72
1212.20
1212.62
1212.91
1213.04
1213.01
1212.93
1212.91
1213.01
1213.22
1213.49
1213.80
1214.15
1214.49
1214.79
1214.99
1215.10
1215.15
1215.17
1215.17
1215.18
1215.26
1215.36
1215.49
1215.60
1215.67
1215.69
1215.68
1215.67
1215.66
1215.68
1215.75
1215.90
1216.10
1216.30
1216.46
1216.57
1216.63
1216.65
1216.65
1216.65
1216.65
1216.65
1216.65
1216.66
1216.66
1216.67
1216.67
1216.66
1216.65
1216.67
1216.72
1216.84
1217.02
1217.23
1217.42
1217.57
1217.68
1217.80
1217.97
1218.18
1218.38
1218.53
1218.61
1218.66
1218.71
1218.80
1218.96
1219.18
1219.38
1219.54
1219.66
1219.80
1219.98
1220.24
1220.55
1220.84
1221.10
1221.31
1221.50
1221.68
1221.90
1222.19
1222.56
1222.96
1223.31
1223.58
1223.82
1224.05
1224.28
1224.46
1224.57
1224.63
1224.65
1224.66
1224.69
1224.75
1224.87
1225.05
1225.26
1225.44
1225.57
1225.63
1225.66
1225.67
1225.66
1225.65
1225.65
1225.64
1225.64
1225.64
1225.64
1225.64
1225.65
1225.67
1225.70
1225.76
1225.85
1225.99
1226.15
1226.32
1226.46
1226.55
1226.62
1226.66
1226.70
1226.76
1226.86
1227.00
1227.16
1227.32
1227.46
1227.56
1227.61
1227.64
1227.65
1227.65
1227.65
1227.64
1227.64
1227.64
1227.64
1227.64
1227.64
1227.64
1227.64
1227.65
1227.65
1227.66
1227.66
1227.67
1227.67
1227.68
1227.68
1227.68
1227.68
1227.67
1227.66
1227.65
1227.63
1227.62
1227.63
1227.66
1227.74
1227.88
1228.07
1228.28
1228.45
1228.58
1228.70
1228.83
1229.01
1229.22
1229.41
1229.55
1229.62
1229.66
1229.70
1229.77
1229.91
1230.14
1230.47
1230.85
1231.23
1231.57
1231.87
1232.14
1232.36
1232.53
1232.64
1232.73
1232.84
1232.98
1233.14
1233.30
1233.44
1233.55
1233.64
1233.76
1233.92
1234.12
1234.33
1234.49
1234.59
1234.63
1234.66
1234.67
1234.67
1234.67
1234.66
1234.66
1234.69
1234.76
1234.90
1235.09
1235.29
1235.46
1235.57
1235.62
1235.64
1235.65
1235.65
1235.65
1235.65
1235.65
1235.65
1235.65
1235.65
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.66
1235.67
1235.69
1235.74
1235.84
1235.97
1236.13
1236.30
1236.44
1236.54
1236.60
1236.63
1236.65
1236.65
1236.65
1236.66
1236.67
1236.70
1236.78
