465.2500,616.0000
694.2500,616.0000
707.5833,616.0000
755.5833,616.0000
743.3611,616.0000
743.3611,616.0000
1148.7852,611.2148
770.7852,703.7852
800.7245,702.7245
807.6153,673.6153
887.2500,697.0000
888.2500,697.0000
899.9167,697.0000
890.2500,697.0000
859.2500,697.0000
860.2500,697.0000
892.2500,697.0000
907.2500,697.0000
929.2500,697.0000
930.2500,697.0000
1046.2500,697.0000
1006.2500,697.0000
1054.2500,697.0000
1109.9167,697.0000
1121.2500,697.0000
1211.2500,697.0000
1285.2500,697.0000
1373.2500,697.0000
786.0000,698.0000
954.2500,698.0000
931.3929,698.0000
939.3611,698.0000
977.5833,698.0000
1002.2500,698.0000
1062.2500,698.0000
1067.5833,698.0000
1079.3929,698.0000
1150.2500,698.0000
1380.2500,698.0000
361.7852,693.2148
848.0152,739.9848
893.7852,786.7852
610.2500,742.0000
614.2500,742.0000
676.2500,742.0000
721.3611,742.0000
790.9167,742.0000
928.9167,742.0000
996.2500,742.0000
1003.0500,742.0000
1222.2500,742.0000
1465.5833,742.0000
567.5326,789.8225
1636.5214,764.8405
846.1265,780.8735
919.7852,740.2148
907.9759,788.0080
960.9167,786.0000
956.2500,786.0000
1040.9167,786.0000
1062.2500,786.0000
1062.2500,786.0000
1062.2500,786.0000
1087.2500,786.0000
1191.1071,786.0000
1197.1389,786.0000
1456.2500,786.0000
1494.2500,786.0000
459.2500,787.0000
517.2500,787.0000
580.2500,787.0000
674.9167,787.0000
1124.0000,833.0000
1109.2148,788.2148
1224.2500,834.0000
1224.2500,834.0000
1196.2500,834.0000
1196.2500,834.0000
1268.2500,834.0000
1416.2500,834.0000
2057.2500,834.0000
578.2500,835.0000
624.9879,842.0121
666.2500,835.0000
670.2500,835.0000
699.2500,835.0000
734.2500,835.0000
731.2500,835.0000
772.2500,835.0000
840.2500,835.0000
942.2500,835.0000
1032.2500,835.0000
1059.2500,835.0000
1100.2500,835.0000
1172.2500,835.0000
1320.2500,835.0000
1677.2500,835.0000
482.2500,836.0000
490.2500,836.0000
556.2500,836.0000
587.9219,790.9219
673.0971,858.0971
683.1577,859.1577
1102.9879,888.0121
889.8904,887.2968
1025.0500,882.0000
1025.0500,882.0000
1142.2500,882.0000
1234.2500,882.0000
1290.2500,882.0000
1400.0000,882.0000
727.5728,864.5243
986.2500,885.0000
1102.2500,885.0000
1134.2500,885.0000
1687.2500,885.0000
594.2500,886.0000
583.5833,886.0000
583.5833,886.0000
624.2500,886.0000
692.2500,886.0000
754.2500,886.0000
773.5833,886.0000
766.6500,886.0000
820.2500,886.0000
827.1731,886.0000
907.0500,886.0000
909.0500,886.0000
943.5833,886.0000
1024.2500,886.0000
1054.8547,890.2849
1115.7852,931.7852
1131.2166,945.7834
1207.4454,949.5546
1477.0000,872.2500
758.7852,891.2148
760.8405,997.4786
856.0000,938.0000
929.1389,938.0000
982.9167,938.0000
1021.2500,938.0000
1112.2500,938.0000
1194.2500,938.0000
1323.1389,938.0000
1411.2500,938.0000
430.2500,939.0000
490.2500,939.0000
1424.2148,893.2148
1447.8423,915.8423
518.2500,940.0000
562.2500,940.0000
648.2500,940.0000
753.3611,940.0000
860.0000,940.0000
558.9952,944.9952
1093.7245,946.2755
1183.5326,995.8225
1216.5728,1011.4757
766.4397,985.5603
862.2500,992.0000
939.4500,992.0000
1026.9167,992.0000
1142.9167,992.0000
1356.9167,992.0000
680.5813,984.4187
682.0121,986.9879
522.7852,1040.7852
750.0000,932.2500
910.2500,996.0000
910.2500,996.0000
1138.2500,996.0000
1220.2500,996.0000
1314.2500,996.0000
453.9167,997.0000
444.2500,997.0000
413.2500,997.0000
583.2500,997.0000
572.2500,997.0000
768.2500,997.0000
1221.2500,997.0000
1314.2500,997.0000
680.2755,1105.7245
720.8735,1066.1265
932.9346,1056.0654
1067.0000,1062.0000
1211.8423,1085.1577
651.4414,1057.4414
814.0971,1085.0971
1231.1560,1075.8440
482.2148,1019.2148
404.0000,1067.0000
467.5214,1087.1595
526.2500,1067.0000
571.2500,1067.0000
622.2500,1067.0000
679.2500,1067.0000
694.9167,1067.0000
728.2500,1067.0000
826.2500,1067.0000
827.2500,1067.0000
894.2500,1067.0000
914.2500,1067.0000
1009.2500,1067.0000
436.9167,1068.0000
599.7245,1112.7245
598.7852,1115.7852
613.0971,1092.0971
1236.2500,1072.0000
1364.2500,1072.0000
560.2500,1073.0000
622.2500,1073.0000
1141.2500,1073.0000
1396.2500,1073.0000
414.2500,1074.0000
537.3929,1074.0000
537.3929,1074.0000
553.0500,1074.0000
553.0500,1074.0000
576.2500,1074.0000
567.5833,1074.0000
614.2500,1074.0000
595.5833,1074.0000
738.2500,1074.0000
712.2500,1074.0000
712.2500,1074.0000
747.2500,1074.0000
1338.0589,1131.9411
255.9740,1148.0260
587.0781,1088.9219
588.7852,1088.2148
499.2148,1179.7852
500.2148,1179.7852
548.8631,1122.8631
318.7852,1089.2148
320.9219,1180.0781
318.7245,1180.7245
734.9953,1130.0047
474.2500,1140.0000
542.0971,1117.9029
993.7245,1095.2755
455.7245,1185.7245
534.9740,1228.0260
693.8423,1189.8423
764.7245,1257.7245
624.0980,1209.9020
695.7245,1169.2755
712.9740,1229.0260
725.9740,1229.0260
407.0000,1217.0000
882.9219,1173.9219
1370.2500,1219.0000
274.2500,1220.0000
514.2500,1220.0000
552.2500,1220.0000
569.0500,1220.0000
627.3611,1220.0000
749.2148,1266.7852
755.2500,1221.0000
799.2500,1221.0000
910.2500,1221.0000
329.2500,1222.0000
459.2500,1222.0000
588.2500,1222.0000
634.2500,1222.0000
705.2500,1222.0000
737.5833,1222.0000
762.2500,1222.0000
807.4500,1222.0000
801.2500,1222.0000
866.2500,1222.0000
879.2500,1222.0000
936.2500,1222.0000
1040.2500,1222.0000
1930.2500,1222.0000
298.2500,1223.0000
382.2500,1223.0000
427.2500,1223.0000
588.2500,1223.0000
674.2500,1223.0000
687.2500,1223.0000
730.2500,1223.0000
756.2500,1223.0000
802.2500,1223.0000
912.2500,1223.0000
1009.2500,1223.0000
1928.2500,1223.0000
298.2500,1224.0000
330.2500,1224.0000
351.2500,1224.0000
522.2500,1224.0000
604.2500,1224.0000
620.2500,1224.0000
675.2500,1224.0000
728.9167,1224.0000
728.2500,1224.0000
811.1071,1224.0000
834.2500,1224.0000
902.2500,1224.0000
935.1071,1224.0000
959.1389,1224.0000
1306.2500,1224.0000
1929.2500,1224.0000
332.8793,1214.9598
1338.8308,1287.3897
131.2148,1337.7852
193.5546,1279.4454
451.8423,1317.1577
100.9219,1249.9219
293.5546,1309.5546
453.0014,1355.0042
785.7852,1249.2148
786.7852,1249.2148
697.2148,1340.7852
1077.0000,1295.0000
1026.8821,1327.6464
1067.1485,1295.1485
1225.2148,1345.7852
1001.2500,1301.0000
1034.2500,1301.0000
1003.2500,1301.0000
1036.2500,1301.0000
1005.2500,1301.0000
1038.2500,1301.0000
1007.2500,1301.0000
1040.2500,1301.0000
1206.2500,1301.0000
1297.2500,1301.0000
110.2500,1302.0000
277.1071,1302.0000
517.4500,1302.0000
531.4500,1302.0000
720.3565,1333.0694
828.0971,1324.0971
648.0000,1280.9167
709.0000,1367.2500
258.7245,1331.2755
591.7245,1332.2755
585.7245,1334.2755
513.0000,1380.0000
512.9799,1395.0603
640.2755,1425.7245
663.9029,1403.0971
734.2500,1383.0000
799.2500,1383.0000
1034.9167,1383.0000
17.2500,1384.0000
134.4318,1384.0000
363.1071,1384.0000
363.1071,1384.0000
388.2500,1384.0000
446.2500,1384.0000
487.2500,1384.0000
572.6343,1376.6343
567.8423,1407.1577
644.0000,1391.3611
406.9219,1339.9219
431.9219,1339.9219
543.7834,1395.7834
449.0918,1373.0918
891.0694,1378.6435
