# Line 1
1977.00,0.43
1977.00,0.69
1977.00,1.13
1977.00,1.65
1977.00,2.19
1977.00,2.73
1977.00,3.28
1977.00,3.83
1977.00,4.38
1977.00,4.92
1977.00,5.47
1977.00,6.02
1977.00,6.56
1977.00,7.11
1977.00,7.66
1977.00,8.21
1977.00,8.75
1977.00,9.30
1977.00,9.85
1977.00,10.39
1977.00,10.94
1977.00,11.49
1977.00,12.03
1977.00,12.58
1977.00,13.13
1977.00,13.68
1977.00,14.22
1977.00,14.77
1977.00,15.32
1977.00,15.86
1977.00,16.41
1977.00,16.96
1977.00,17.50
1977.00,18.05
1977.00,18.60
1977.00,19.15
1977.00,19.69
1977.00,20.24
1977.00,20.79
1977.00,21.33
1977.00,21.88
1977.00,22.43
1977.00,22.97
1977.00,23.52
1977.00,24.07
1977.00,24.62
1977.00,25.16
1977.00,25.71
1977.00,26.26
1977.00,26.80
1977.00,27.35
1977.00,27.90
1977.00,28.44
1977.00,28.99
1977.00,29.54
1977.00,30.09
1977.00,30.63
1977.00,31.18
1977.00,31.73
1977.00,32.27
1977.00,32.82
1977.00,33.37
1977.00,33.91
1977.00,34.46
1977.00,35.01
1977.00,35.55
1977.00,36.10
1977.00,36.65
1977.00,37.20
1977.00,37.74
1977.00,38.29
1977.00,38.84
1977.00,39.38
1977.00,39.93
1977.00,40.48
1977.00,41.02
1977.00,41.57
1977.00,42.12
1977.00,42.67
1977.00,43.21
1977.00,43.76
1977.00,44.31
1977.00,44.85
1977.00,45.40
1977.00,45.95
1977.00,46.49
1977.00,47.04
1977.00,47.59
1977.00,48.14
1977.00,48.68
1977.00,49.23
1977.00,49.78
1977.00,50.32
1977.00,50.87
1977.00,51.42
1977.00,51.96
1977.00,52.51
1977.00,53.06
1977.00,53.61
1977.00,54.15
1977.00,54.70
1977.00,55.25
1977.00,55.79
1977.00,56.34
1977.00,56.89
1977.00,57.43
1977.00,57.98
1977.00,58.53
1977.00,59.08
1977.00,59.62
1977.00,60.17
1977.00,60.72
1977.00,61.26
1977.00,61.81
1977.00,62.36
1977.00,62.91
1977.00,63.45
1977.00,64.00
1977.00,64.55
1977.00,65.09
1977.00,65.64
1977.00,66.19
1977.00,66.73
1977.00,67.28
1977.00,67.83
1977.00,68.38
1977.00,68.92
1977.00,69.47
1977.00,70.02
1977.00,70.56
1977.00,71.11
1977.00,71.66
1977.00,72.21
1977.00,72.75
1977.00,73.30
1977.00,73.85
1977.00,74.39
1977.00,74.94
1977.00,75.49
1977.00,76.03
1977.00,76.58
1977.00,77.13
1977.00,77.67
1977.00,78.22
1977.00,78.77
1977.00,79.31
1976.99,79.86
1976.99,80.41
1976.99,80.95
1976.98,81.50
1976.98,82.05
1976.99,82.59
1976.99,83.14
1977.00,83.69
1977.02,84.24
1977.03,84.80
1977.04,85.35
1977.04,85.89
1977.01,86.42
1976.95,86.95
1976.85,87.46
1976.70,87.96
1976.52,88.44
1976.33,88.92
1976.18,89.39
1976.09,89.86
1976.10,90.33
1976.19,90.81
1976.35,91.29
1976.55,91.77
1976.74,92.26
1976.93,92.75
1977.10,93.23
1977.25,93.71
1977.41,94.18
1977.57,94.66
1977.71,95.14
1977.86,95.63
1978.00,96.12
1978.17,96.60
1978.38,97.06
1978.63,97.51
1978.91,97.93
1979.22,98.35
1979.53,98.77
1979.82,99.20
1980.09,99.63
1980.33,100.08
1980.56,100.53
1980.77,100.99
1980.98,101.45
1981.19,101.91
1981.40,102.37
1981.62,102.83
1981.86,103.28
1982.12,103.72
1982.40,104.15
1982.69,104.57
1983.00,104.99
1983.30,105.41
1983.60,105.84
1983.87,106.27
1984.13,106.71
1984.36,107.16
1984.58,107.62
1984.80,108.08
1985.01,108.53
1985.23,108.99
1985.45,109.45
1985.68,109.90
1985.92,110.35
1986.17,110.79
1986.44,111.23
1986.73,111.65
1987.02,112.08
1987.32,112.50
1987.62,112.92
1987.92,113.35
1988.21,113.78
1988.49,114.21
1988.77,114.64
1989.04,115.07
1989.32,115.50
1989.60,115.93
1989.89,116.36
1990.18,116.79
1990.47,117.21
1990.77,117.64
1991.06,118.06
1991.35,118.49
1991.63,118.92
1991.91,119.35
1992.18,119.79
1992.46,120.22
1992.74,120.65
1993.03,121.08
1993.33,121.50
1993.62,121.93
1993.91,122.35
1994.20,122.78
1994.49,123.21
1994.77,123.64
1995.06,124.07
1995.35,124.49
1995.63,124.92
1995.90,125.36
1996.15,125.80
1996.39,126.25
1996.61,126.70
1996.84,127.16
1997.08,127.60
1997.34,128.04
1997.62,128.47
1997.92,128.90
1998.21,129.33
1998.49,129.76
1998.77,130.19
1999.04,130.62
1999.34,131.04
1999.66,131.46
2000.00,131.87
2000.35,132.27
2000.69,132.67
2001.02,133.09
2001.32,133.51
2001.60,133.94
2001.88,134.37
2002.17,134.80
2002.47,135.22
2002.79,135.63
2003.13,136.04
2003.48,136.44
2003.82,136.85
2004.15,137.26
2004.47,137.67
2004.75,138.10
2005.02,138.54
2005.28,138.98
2005.55,139.41
2005.85,139.83
2006.19,140.24
2006.57,140.63
2006.98,141.01
2007.41,141.38
2007.82,141.75
2008.19,142.15
2008.51,142.56
2008.75,142.97
2008.91,143.35
2008.98,143.58
# Line 2
602.00,138.41
602.00,138.66
602.00,139.09
602.00,139.59
602.00,140.11
602.00,140.63
602.00,141.16
602.00,141.69
602.00,142.21
602.00,142.74
601.97,143.25
601.87,143.74
601.68,144.19
601.44,144.61
601.21,145.05
601.07,145.51
601.01,146.01
601.00,146.54
600.99,147.06
600.92,147.56
600.76,148.02
600.53,148.45
600.29,148.88
600.12,149.33
600.02,149.82
599.96,150.32
599.85,150.80
599.66,151.25
599.42,151.68
599.20,152.11
599.05,152.58
599.00,153.08
599.00,153.61
598.99,154.13
598.90,154.62
598.73,155.07
598.49,155.50
598.25,155.93
598.10,156.39
598.01,156.89
597.95,157.38
597.83,157.86
597.63,158.31
597.38,158.73
597.17,159.17
597.04,159.64
597.00,160.15
597.00,160.68
596.98,161.20
596.88,161.68
596.69,162.13
596.45,162.56
596.23,162.99
596.08,163.46
596.01,163.95
595.94,164.45
595.80,164.92
595.59,165.36
595.34,165.78
595.15,166.23
595.04,166.71
595.00,167.22
595.00,167.75
595.00,168.28
595.00,168.80
594.96,169.31
594.85,169.79
594.65,170.24
594.40,170.66
594.19,171.10
594.06,171.57
593.99,172.07
593.91,172.56
